,action_date_fiscal_year,base_and_exercised_options_value,federal_action_obligation,base_and_all_options_value,action_date,recipient_duns,recipient_name
175,2009,26374.0,26374.0,26374.0,2008-10-04,107939357,GTSI CORPORATION
176,2009,3801.6,3801.6,3801.6,2008-10-01,009683442,AT&T GOVERNMENT SOLUTIONS INCORPORATED
177,2009,3944.01,3944.01,3944.01,2008-12-01,786468199,"DLT SOLUTIONS, INC."
178,2009,60869.14,60869.14,60869.14,2009-05-14,614948396,WORLD WIDE TECHNOLOGY INCORPORATED
179,2009,15300.0,15300.0,15300.0,2008-10-27,968904698,CELLCO PARTNERSHIP DBA VERIZON WIRELESS
180,2009,1135127.0,1135127.0,1135127.0,2008-12-29,066781865,KEANE FEDERAL SYSTEMS INC
181,2009,9258.04,0.0,9258.04,2008-10-01,178617031,QWEST GOVERNMENT SERVICES INC
182,2009,384000.0,192000.0,960000.0,2008-10-01,809162444,RAMDEO CONSULTING
183,2009,93733.0,93733.0,93733.0,2008-11-18,188552384,"COMSO, INC"
184,2009,1087193.0,1087193.0,1087193.0,2008-11-20,101910222,"APPLIED INFORMATION SCIENCES, INC."
185,2009,243864.56,243864.56,243864.56,2009-01-14,098692374,IMMIXTECHNOLOGY INC
186,2009,6047.2,6047.2,6047.2,2009-05-20,929022028,SOFTCHOICE CORPORATION
187,2009,266411.29,266411.29,266411.29,2008-12-23,107939357,GTSI CORPORATION
188,2009,36176.72,36176.72,36176.72,2008-10-29,961220415,"TANDBERG, INC"
189,2009,13800.0,13800.0,13800.0,2008-10-01,003548489,AT&T MOBILITY LLC
190,2009,198368.06,198368.06,198368.06,2009-06-29,064299332,EMTEC FEDERAL INCORPORATED
191,2009,597846.2,597846.2,597846.2,2009-06-17,093377690,DAVID HALE ASSOCIATES INCORPORATED
192,2009,15518.56,15426.0,15518.56,2008-10-08,064299332,EMTEC FEDERAL INCORPORATED
193,2009,12095.32,12095.32,12095.32,2009-08-10,809678782,GOVCONNECTION INCORPORATED
194,2009,63522.0,63522.0,63522.0,2009-08-28,093377690,DAVID HALE ASSOCIATES INCORPORATED
195,2009,270061.92,90020.64,270061.92,2008-11-20,039274332,"AMERICOM GOVERNMENT SERVICES,"
196,2009,6000.0,6000.0,6000.0,2008-10-23,968904698,CELLCO PARTNERSHIP DBA VERIZON WIRELESS
197,2009,199472.01,199472.01,199472.01,2008-10-21,064299332,EMTEC FEDERAL INCORPORATED
198,2009,77328.94,77328.94,77328.94,2009-06-11,614948396,WORLD WIDE TECHNOLOGY INCORPORATED
199,2009,20280.0,20280.0,20280.0,2008-11-17,194399911,SYSTEMWARE INCORPORATED
200,2009,2429368.0,2429368.0,0.0,2008-11-18,835130485,INTERNATIONAL BUSINESS MACHINE
201,2009,51991.73,51991.73,51991.73,2009-08-15,614948396,WORLD WIDE TECHNOLOGY INCORPORATED
202,2009,1320.0,1320.0,1320.0,2008-10-01,968904698,CELLCO PARTNERSHIP DBA VERIZON WIRELESS
203,2009,936793.0,936793.0,936793.0,2009-02-02,152359241,SIGHTLOGIX INC
204,2009,10887391.68,10887391.68,10887391.68,2008-12-12,045828282,BAE SYSTEMS INFORMATION TECHNOLOGY INCORPORATED
205,2009,13655067.2,13655067.2,13655067.2,2008-11-23,082971578,"PRIMUS SOLUTIONS, INC."
206,2009,60000.0,60000.0,60000.0,2008-10-01,968904698,CELLCO PARTNERSHIP DBA VERIZON WIRELESS
207,2009,103027.2,103027.2,417945.6,2009-09-24,144202843,STANLEY ASSOCIATES INC
208,2009,92948.04,92948.04,0.0,2008-11-05,604061460,AT&T MOBILITY NATIONAL ACCOUNTS LIMITED LIABILITY COMPANY
209,2009,5874.75,5874.75,5874.75,2008-12-16,884042482,IMAGESOURCE INC
210,2009,5645222.0,5645222.0,0.0,2008-10-16,835130485,INTERNATIONAL BUSINESS MACHINE
211,2009,4416082.6,4416082.6,4416082.6,2008-10-31,805258373,LOCKHEED MARTIN SERVICES INC
212,2009,35746.18,35746.18,35746.18,2008-11-20,786468199,"DLT SOLUTIONS, INC."
213,2009,21326.91,21326.91,21326.91,2009-02-27,806783858,IMAPDATA INCORPORATED
214,2009,750000.0,750000.0,750000.0,2009-04-07,112693358,SKILLSTORM INCORPORATED
215,2009,1551708.0,1551708.0,1551708.0,2008-11-06,785836151,CW GOVERNMENT TRAVEL INCORPORATED
216,2009,24357.37,24357.37,24357.37,2008-10-06,614948396,WORLD WIDE TECHNOLOGY INCORPORATED
217,2009,3681.44,3681.44,3681.44,2008-12-02,957702863,INTERNATIONAL COMPUTING SYSTEM
218,2009,61109.52,61109.52,61109.52,2008-10-31,003203333,BLUEPRINTQA CONSULTING
219,2009,833579.67,833579.67,833579.67,2008-10-07,614948396,WORLD WIDE TECHNOLOGY INCORPORATED
